"heading","guestCapacity","startingPrice","address","city","state","phoneNumber","emailAddresses","websiteLink","facebookLink","instagramLink","pinterestLink","knotPageLink","category","location"
"Flora Nikrooz Lingerie","N/A","n/a","N/A","N/A","N/A","+1(212) 213-9500,226","agraham@essentialbrands.com","http://flora-nikrooz.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/floranikrooz","http://www.instagram.com/floranikrooz","N/A","https://www.theknot.com/marketplace/flora-nikrooz-lingerie-new-york-ny-2001171","bridal-salons","New York, NY"
"Amsale","N/A","n/a","N/A","N/A","N/A","+1(212) 583-1700","flagship@amsale.com, adibenett28@yahoo.com, genny.solomon@gmail.com","https://amsale.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/amsalebridal/","http://www.instagram.com/amsale","http://www.pinterest.com/amsale","https://www.theknot.com/marketplace/amsale-new-york-ny-1101396","bridal-salons","New York, NY"
"Michael Andrews Bespoke","N/A","n/a","N/A","N/A","N/A","+1(212) 677-1755","nyc@michaelandrews.com","http://www.michaelandrews.com/custom-wedding-tuxedos-suits?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/mabespoke","http://www.instagram.com/michaelandrewsbespoke","http://www.pinterest.com/MABespoke","https://www.theknot.com/marketplace/michael-andrews-bespoke-new-york-ny-550020","bridal-salons","New York, NY"
"Sena Masoud Bridal","N/A","n/a","N/A","N/A","N/A","+1(347) 219-3623","azyaa75@gmail.com","https://www.senamasoud.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/SENAMASOUDHAUTECOUTURE","http://www.instagram.com/https://www.instagram.com/senamasoud_bridal/?hl=en","N/A","https://www.theknot.com/marketplace/sena-masoud-bridal-ridgefield-nj-1033018","bridal-salons","New York, NY"
"Hallak Cleaners - Manhattan","N/A","n/a","N/A","N/A","N/A","+1(212) 832-0750","donna@hallak.com, bridal@hallak.com, margaret.heymsfeld@yahoo.com","http://www.hallak.com/wedding-gowns","https://www.facebook.com/hallakcleanersweddings","http://www.instagram.com/HallakTheCoutureCleaner","http://www.pinterest.com/HallakWeddings","https://www.theknot.com/marketplace/hallak-cleaners-manhattan-new-york-ny-628921","bridal-salons","New York, NY"
"Lotus Bridal","N/A","n/a","N/A","N/A","N/A","+1(917) 563-3757","contactnyc@lotusbridal.com","http://lotusbridal.com","https://www.facebook.com/LotusBridalNYC","http://www.instagram.com/LotusBridal","http://www.pinterest.com/LotusBridal","https://www.theknot.com/marketplace/lotus-bridal-new-york-ny-2072749","bridal-salons","New York, NY"
"Bridgestone Cleaners","N/A","n/a","N/A","N/A","N/A","+1(718) 222-9958","staff@bridgestonecleaners.com","http://www.bridgestonecleaners.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/pages/bridgestone-cleaners/231612043529348","http://www.instagram.com/bridgestonenyc","N/A","https://www.theknot.com/marketplace/bridgestone-cleaners-brooklyn-ny-640307","bridal-salons","New York, NY"
"Kilt Rental USA","N/A","n/a","N/A","N/A","N/A","+1(877) 545-8746","coy@kiltrentalusa.com","https://www.kiltrentalusa.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/KiltRentalUSA","http://www.instagram.com/Kilt_Rental_USA","http://www.pinterest.com/kiltrentalusa","https://www.theknot.com/marketplace/kilt-rental-usa-scottsdale-az-2048586","bridal-salons","New York, NY"
"Atelier Bianca","N/A","n/a","N/A","N/A","N/A","+1(267) 587-7221","info@shoptoile.com","https://www.atelier-bianca.com/","N/A","http://www.instagram.com/AB_AtelierBianca","http://www.pinterest.com/AB_AtelierBianca","https://www.theknot.com/marketplace/atelier-bianca-philadelphia-pa-2085973","bridal-salons","New York, NY"
"Miamia and Co (Flower Girl Shop)","N/A","n/a","N/A","N/A","N/A","+1(503) 860-7093","themegaboxinc@gmail.com","https://miamiaandco.com/","https://www.facebook.com/people/Miamia-and-Co/100087385204462/?_rdr","http://www.instagram.com/miamiaandco","N/A","https://www.theknot.com/marketplace/miamia-and-co-flower-girl-shop-portland-or-2087825","bridal-salons","New York, NY"
"Robbie & Co. Mens Shop","N/A","n/a","N/A","N/A","N/A","+1(212) 904-1384","info@robbiesuitsnyc.com","http://robbiesuitsnyc.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/robbiecomensshop/","http://www.instagram.com/mrrobbiesuits","N/A","https://www.theknot.com/marketplace/robbie-and-co-mens-shop-new-york-ny-949292","bridal-salons","New York, NY"
"Klein Epstein Parker","N/A","n/a","N/A","N/A","N/A","+1(424) 777-0709","rl@kleinepsteinparker.com","https://kleinepsteinparker.com/","N/A","http://www.instagram.com/kleinepsteinparker","N/A","https://www.theknot.com/marketplace/klein-epstein-parker-los-angeles-ca-2080572","bridal-salons","New York, NY"
"Bridal Reflections","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/bridal-reflections-new-york-ny-424535","bridal-salons","New York, NY"
"Amy O. Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/amy-o-bridal-new-york-ny-607233","bridal-salons","New York, NY"
"Designer Loft Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/designer-loft-bridal-new-york-ny-359923","bridal-salons","New York, NY"
"Steven Birnbaum Bridal Salon","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/steven-birnbaum-bridal-salon-new-york-ny-878457","bridal-salons","New York, NY"
"WONÁ bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/wona-bridal-new-york-ny-2034437","bridal-salons","New York, NY"
"Mark Ingram Atelier","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/mark-ingram-atelier-new-york-ny-381678","bridal-salons","New York, NY"
"Gabriella New York Bridal Salon","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/gabriella-new-york-bridal-salon-new-york-ny-242931","bridal-salons","New York, NY"
"RK Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/rk-bridal-new-york-ny-383015","bridal-salons","New York, NY"
"My Metro Fit","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/my-metro-fit-new-york-ny-2033427","bridal-salons","New York, NY"
"Adrienne's","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/adriennes-new-york-ny-152926","bridal-salons","New York, NY"
"Le Laurier Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/le-laurier-bridal-brooklyn-ny-2034223","bridal-salons","New York, NY"
"Darryl Jagga Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/darryl-jagga-bridal-new-york-ny-877121","bridal-salons","New York, NY"
"Saks Fifth Avenue","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/saks-fifth-avenue-new-york-ny-373305","bridal-salons","New York, NY"
"Viero Bridal New York","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/viero-bridal-new-york-new-york-ny-2008853","bridal-salons","New York, NY"
"Selene Bridal Alterations & Custom Desings","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/selene-bridal-alterations-and-custom-desings-new-york-ny-1034165","bridal-salons","New York, NY"
"L’Fay Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/lfay-bridal-new-york-ny-878062","bridal-salons","New York, NY"
"The Sample Room NY","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-sample-room-ny-new-york-ny-974129","bridal-salons","New York, NY"
"Pinpoint Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/pinpoint-bridal-new-york-ny-386662","bridal-salons","New York, NY"
"Jude Jowilson New York","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/jude-jowilson-new-york-new-york-ny-1039142","bridal-salons","New York, NY"
"JustRaymona Inc","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/justraymona-inc-new-york-ny-2023172","bridal-salons","New York, NY"
"Gagné Lingerie","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/gagne-lingerie-new-york-ny-2042971","bridal-salons","New York, NY"
"Eugenia Kim","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/eugenia-kim-new-york-ny-2015377","bridal-salons","New York, NY"
"Enzo Custom New York","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/enzo-custom-new-york-new-york-ny-2023903","bridal-salons","New York, NY"
"Something Bleu Shoes","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/something-bleu-shoes-new-york-ny-1059846","bridal-salons","New York, NY"
"Houghton","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/houghton-new-york-ny-600527","bridal-salons","New York, NY"
"Catherine Deane","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/catherine-deane-new-york-ny-801409","bridal-salons","New York, NY"
"Beyond Bespoke","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/beyond-bespoke-new-york-ny-990610","bridal-salons","New York, NY"
"Aayka Fashion","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/aayka-fashion-new-york-ny-2075319","bridal-salons","New York, NY"
"Paul Stuart - NY","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/paul-stuart-ny-new-york-ny-2027867","bridal-salons","New York, NY"
"Paula Varsalona Ltd","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/paula-varsalona-ltd-new-york-ny-318568","bridal-salons","New York, NY"
"Janelle Funari New York","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/janelle-funari-new-york-new-york-ny-605284","bridal-salons","New York, NY"
"Manuel Racim","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/manuel-racim-new-york-ny-593335","bridal-salons","New York, NY"
"Oscar Wilde Brand","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/oscar-wilde-brand-new-york-ny-1010036","bridal-salons","New York, NY"
"Ellen's Couture","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/ellens-couture-new-york-ny-614301","bridal-salons","New York, NY"
"Francesca dispirito styling","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/francesca-dispirito-styling-new-york-ny-2048503","bridal-salons","New York, NY"
"Kaki Intimates","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/kaki-intimates-new-york-ny-2041727","bridal-salons","New York, NY"
"Tailors Atelier","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/tailors-atelier-new-york-ny-1042167","bridal-salons","New York, NY"
"Saris and Things","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/saris-and-things-naperville-il-2029540","bridal-salons","New York, NY"
"FAB Styling","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/fab-styling-new-york-ny-2045695","bridal-salons","New York, NY"
"Les Aimants","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/les-aimants-brooklyn-ny-2052646","bridal-salons","New York, NY"
"The Whole 6 Yards","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-whole-6-yards-new-york-ny-1086076","bridal-salons","New York, NY"
"Liana Zavo Exclusive","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/liana-zavo-exclusive-new-york-ny-2014597","bridal-salons","New York, NY"
"Rigby & Peller Lingerie Stylists London","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/rigby-and-peller-lingerie-stylists-london-new-york-ny-1037255","bridal-salons","New York, NY"
"Fermata Designs","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/fermata-designs-new-york-ny-245934","bridal-salons","New York, NY"
"Men's Wearhouse-NY-Hudson Valley","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/mens-wearhousenyhudson-valley-new-york-ny-547867","bridal-salons","New York, NY"
"Madame Paulette","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/madame-paulette-new-york-ny-541037","bridal-salons","New York, NY"
"Indochino Custom Apparel","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/indochino-custom-apparel-new-york-ny-549130","bridal-salons","New York, NY"
"Cxstyles","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/cxstyles-new-york-ny-2059293","bridal-salons","New York, NY"
"My.Suit","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/mysuit-new-york-ny-1025907","bridal-salons","New York, NY"
"J. Hilburn - New York","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/j-hilburn-new-york-new-york-ny-511869","bridal-salons","New York, NY"
"Brett the Bow Tie Guy","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/brett-the-bow-tie-guy-new-york-ny-2028498","bridal-salons","New York, NY"
"Sew Elegant","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/sew-elegant-new-york-ny-2061424","bridal-salons","New York, NY"
"Proper Cloth","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/proper-cloth-new-york-ny-994367","bridal-salons","New York, NY"
"Men's Wearhouse - Manhattan","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/mens-wearhouse-manhattan-new-york-city-ny-547651","bridal-salons","New York, NY"
"Pronovias","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/pronovias-new-york-ny-374468","bridal-salons","New York, NY"
"J. Scheer and Company","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/j-scheer-and-company-new-york-ny-277955","bridal-salons","New York, NY"
"Lovely Bride","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/lovely-bride-new-york-ny-1020119","bridal-salons","New York, NY"
"Carol Hannah","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/carol-hannah-new-york-ny-529545","bridal-salons","New York, NY"
"Floravere","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/floravere-new-york-ny-2000786","bridal-salons","New York, NY"
"Miss Harlequin - Wedding Makeup Artistry & Hair Design","N/A","n/a","N/A","N/A","N/A","+1(415) 533-4388","lucy@missharlequin.com","http://www.missharlequin.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/miss-harlequin-make-up-artistry-hair-design-139978612734415/","http://www.instagram.com/missharlequinmakeupandhair","http://www.pinterest.com/mymissharlequin","https://www.theknot.com/marketplace/miss-harlequin-wedding-makeup-artistry-and-hair-design-new-york-ny-962496","beauty-services","New York, NY"
"Glamsquad","N/A","n/a","N/A","N/A","N/A","+1(844) 695-4526","weddings@glamsquad.com","https://glamsquad.app.link/e/xMlf6c1wqHb","https://www.facebook.com/glamsquad","http://www.instagram.com/glamsquad","N/A","https://www.theknot.com/marketplace/glamsquad-new-york-ny-850220","beauty-services","New York, NY"
"Abby Lauren Makeup and Hair","N/A","n/a","N/A","N/A","N/A","+1(516) 476-8420","abby@abbylaurenmakeup.com","https://www.abbylaurenmakeup.com","https://www.facebook.com/abbylaurenmakeup/","http://www.instagram.com/Abbylaurenmakeup","N/A","https://www.theknot.com/marketplace/abby-lauren-makeup-and-hair-new-york-ny-1015066","beauty-services","New York, NY"
"Adelyn's Canvas","N/A","n/a","N/A","N/A","N/A","+1(516) 946-9703","jaclyn@adelynscanvas.com","http://www.adelynscanvas.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/adelynscanvas","http://www.instagram.com/Adelyns_Canvas","N/A","https://www.theknot.com/marketplace/adelyns-canvas-oyster-bay-ny-869774","beauty-services","New York, NY"
"Erica Does Makeup","N/A","n/a","N/A","N/A","N/A","+1(917) 559-0700","ericadoesmakeupinfo@gmail.com","http://www.ericadoesmakeup.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/ericadoesmakeup","http://www.pinterest.com/ericadoesmakeup","https://www.theknot.com/marketplace/erica-does-makeup-new-york-ny-772172","beauty-services","New York, NY"
"Bespoke Beauty & Bridal","N/A","n/a","N/A","N/A","N/A","+1(929) 274-3251","Bespokebeautybridal@gmail.com","http://www.bespokebeautyandbridal.com","http://www.facebook.com/bespokebeautyandbridal","http://www.instagram.com/@bespokebeautybridal","http://www.pinterest.com/Bespoke Beauty & Bridal","https://www.theknot.com/marketplace/bespoke-beauty-and-bridal-brooklyn-ny-643454","beauty-services","New York, NY"
"Truly Happy Beauty OnLocation/Destination Makeup & Hair","N/A","n/a","N/A","N/A","N/A","+1(646) 526-3909","info@trulyhappybeauty.com","http://www.trulyhappybeauty.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/pages/trulyhappybeauty","http://www.instagram.com/trulyhappybeauty","http://www.pinterest.com/trulyhappybeauty","https://www.theknot.com/marketplace/truly-happy-beauty-onlocationdestination-makeup-and-hair-new-york-ny-637352","beauty-services","New York, NY"
"Darima Makeup","N/A","n/a","N/A","N/A","N/A","+119295140993","do.beautynyc@gmail.com","https://taplink.cc/darimamakeup?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/darimamakeup","N/A","https://www.theknot.com/marketplace/darima-makeup-new-york-ny-2083434","beauty-services","New York, NY"
"Boho Hair Salon","N/A","n/a","N/A","N/A","N/A","+1(732) 455-3966","weddings@bohohairsalon.com","http://www.bohohairsalon.com","https://www.facebook.com/bohohairsalon/?ref=br_rs","http://www.instagram.com/bohobridalhair","N/A","https://www.theknot.com/marketplace/boho-hair-salon-asbury-park-nj-1011960","beauty-services","New York, NY"
"Makeup by Flynn","N/A","n/a","N/A","N/A","N/A","+1(248) 762-5442","flynn@makeupbyflynn.com","http://www.makeupbyflynn.com","N/A","http://www.instagram.com/Makeupby_flynn","N/A","https://www.theknot.com/marketplace/makeup-by-flynn-new-york-ny-1063244","beauty-services","New York, NY"
"Kay Veda Bridal","N/A","n/a","N/A","N/A","N/A","+112696251105","kayveda.beauty3bridal@gmail.com","https://www.kayvedabridal.com/","N/A","http://www.instagram.com/https://www.instagram.com/kayveda_bridal/","N/A","https://www.theknot.com/marketplace/kay-veda-bridal-new-york-ny-2084915","beauty-services","New York, NY"
"Beauty Icon NYC","N/A","n/a","N/A","N/A","N/A","+1(609) 369-9942","beautyiconnyc@gmail.com","http://www.beautyiconnyc.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://m.facebook.com/beautyiconnyc/","http://www.instagram.com/beautyiconnyc","http://www.pinterest.com/Beauty Icon NYC","https://www.theknot.com/marketplace/beauty-icon-nyc-new-york-ny-2001576","beauty-services","New York, NY"
"Jackie Fanara - Hair | Makeup | Grooming","N/A","n/a","N/A","N/A","N/A","+1(626) 437-1298","bookings@jackiefanara.com","http://jackiefanara.com/bridal?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/jackiefanarabrides, jackiefanara","N/A","https://www.theknot.com/marketplace/jackie-fanara-hair-|-makeup-|-grooming-ocean-city-nj-2041161","beauty-services","New York, NY"
"Makeup by Nik Sadio","N/A","n/a","N/A","N/A","N/A","+116463066100","nik@niksadio.com","https://www.instagram.com/niksadio/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/niksadio","N/A","https://www.theknot.com/marketplace/makeup-by-nik-sadio-brooklyn-ny-2084665","beauty-services","New York, NY"
"Makeup by Aditi","N/A","n/a","N/A","N/A","N/A","+1(609) 201-8179","aditi_agarwal9@hotmail.com","https://www.makeupbyaditi.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/makeupbyaditiagarwal","N/A","https://www.theknot.com/marketplace/makeup-by-aditi-new-york-ny-2062688","beauty-services","New York, NY"
"Alexa Rae Makeup","N/A","n/a","N/A","N/A","N/A","+1(631) 275-6131","alexa@alexaraemakeup.com","http://www.alexaraemakeup.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/alexaraemakeup/","http://www.instagram.com/https://www.instagram.com/alexaraemakeup_/","N/A","https://www.theknot.com/marketplace/alexa-rae-makeup-new-york-ny-1042152","beauty-services","New York, NY"
"Blushington","N/A","n/a","N/A","N/A","N/A","+1(646) 536-4645","marketing@blushington.com","https://blushington.com/pages/weddings","https://www.facebook.com/blushington/","http://www.instagram.com/blushington","http://www.pinterest.com/blushington","https://www.theknot.com/marketplace/blushington-new-york-ny-974991","beauty-services","New York, NY"
"SkinLab NYC","N/A","n/a","N/A","N/A","N/A","+112129259500","info@tribecamedspa.com","http://tribecamedspa.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/TribecaMedSpa","http://www.instagram.com/tribecamedspa","N/A","https://www.theknot.com/marketplace/skinlab-nyc-new-york-ny-2084617","beauty-services","New York, NY"
"Knead Bodyworks Massage NYC","N/A","n/a","N/A","N/A","N/A","+1(516) 774-5448","info@kneadnyc.com","https://kneadnyc.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/knead_bodyworks_massage_nyc","N/A","https://www.theknot.com/marketplace/knead-bodyworks-massage-nyc-new-york-ny-2086196","beauty-services","New York, NY"
"Lauren Berrones","N/A","n/a","N/A","N/A","N/A","+1(917) 689-0377","c.m.chavezwedding@gmail.com, berroneslauren@gmail.com","http://laurenberrones.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/lbhair","N/A","https://www.theknot.com/marketplace/lauren-berrones-new-york-ny-867550","beauty-services","New York, NY"
"LT Beauty by Louie Takahashi","N/A","n/a","N/A","N/A","N/A","+116466063636","louie@ltbeautybylouietakahashi.com","https://www.ltbeautybylouietakahashi.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/ltbeautybylouietakahashi","http://www.instagram.com/ltbeautybylouie.takahashi","N/A","https://www.theknot.com/marketplace/lt-beauty-by-louie-takahashi-brooklyn-ny-2040923","beauty-services","New York, NY"
"JoAnn Solomon Luxury Bridal Beauty Agency","N/A","n/a","N/A","N/A","N/A","+1(646) 818-9664","assistantforjoann@gmail.com","http://joannsweddings.nyc?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/joannsolomonbeauty","http://www.instagram.com/joannsolomonbeautybrides","N/A","https://www.theknot.com/marketplace/joann-solomon-luxury-bridal-beauty-agency-jersey-city-nj-889800","beauty-services","New York, NY"
"Sophie Moiseeva","N/A","n/a","N/A","N/A","N/A","+1(929) 492-0716,1","sophiemoiseevanyc@gmail.com","http://sophiemoiseeva.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/sophiemoiseeva_","http://www.pinterest.com/sophiemoiseeva_","https://www.theknot.com/marketplace/sophie-moiseeva-new-york-ny-2054837","beauty-services","New York, NY"
"Juju Glamour","N/A","n/a","N/A","N/A","N/A","+1","connect@jujuglamour.com, juju.c.mua@gmail.com","http://Jujuglamour.com/bridal?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://facebook.com/saintjuju","http://www.instagram.com/Juju_glam","N/A","https://www.theknot.com/marketplace/juju-glamour-new-york-ny-2041424","beauty-services","New York, NY"
"Christian Zamora Studio","N/A","n/a","N/A","N/A","N/A","+1(406) 970-6191","heidivmt@gmail.com","https://www.christianzamora.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/@the.christian.zamora","N/A","https://www.theknot.com/marketplace/christian-zamora-studio-bozeman-mt-2083812","beauty-services","New York, NY"
"LRN BEAUTY","N/A","n/a","N/A","N/A","N/A","+1(917) 472-7887","info@lrnweddings.com","https://lrnbeauty.com/weddings","N/A","http://www.instagram.com/LRN.weddings","http://www.pinterest.com/LRNBEAUTY","https://www.theknot.com/marketplace/lrn-beauty-new-york-ny-2011821","beauty-services","New York, NY"
"Anita Nouryeh Make Up Artist and Licensed Esthetician","N/A","n/a","N/A","N/A","N/A","+1(646) 734-8001","anouryeh@gmail.com","http://www.anitanouryehart.squarespace.com","N/A","http://www.instagram.com/andys.faces_byanita","N/A","https://www.theknot.com/marketplace/anita-nouryeh-make-up-artist-and-licensed-esthetician-brooklyn-ny-264279","beauty-services","New York, NY"
"The Beauty Team llc.","N/A","n/a","N/A","N/A","N/A","+1(908) 917-5233","info@thebeautyteam.com","http://www.thebeautyteam.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/thebeautyteam.com","http://www.instagram.com/@danielahairarchitect","N/A","https://www.theknot.com/marketplace/the-beauty-team-llc-brick-nj-276641","beauty-services","New York, NY"
