"heading","guestCapacity","startingPrice","address","city","state","phoneNumber","emailAddresses","websiteLink","facebookLink","instagramLink","pinterestLink","knotPageLink","category","location"
"St. Louis Party Booth","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/st-louis-party-booth-eureka-mo-599687","wedding-photo-booth-rentals","Kane, IL"
"SuperFunPhotobooth","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/superfunphotobooth-weldon-spring-mo-870701","wedding-photo-booth-rentals","Kane, IL"
"Affair Booth","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/affair-booth-saint-peters-mo-1024270","wedding-photo-booth-rentals","Kane, IL"
"Canvas Creations and Photography","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/canvas-creations-and-photography-wentzville-mo-612834","wedding-photo-booth-rentals","Kane, IL"
"Nostalgia Photography","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/nostalgia-photography-lake-saint-louis-mo-1018911","wedding-photo-booth-rentals","Kane, IL"
"Ballpark Village St Louis","Up to 100","n/a","N/A","N/A","N/A","+1(314) 956-6487","location14346@knotleads.tripleseat.com","https://www.stlballparkvillage.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/stlballparkvillage/","http://www.instagram.com/bpvstl","http://www.pinterest.com/BPVSTL","https://www.theknot.com/marketplace/ballpark-village-st-louis-saint-louis-mo-1066755","rehearsal-dinners-bridal-showers","Kane, IL"
"Liliana's Cottleville","Up to 100","n/a","N/A","N/A","N/A","+1(636) 477-5550","events@lilianascottleville.com","https://www.lilianascottleville.com/","https://www.facebook.com/LilianasCottleville","http://www.instagram.com/lilianascottleville","N/A","https://www.theknot.com/marketplace/lilianas-cottleville-cottleville-mo-2077358","rehearsal-dinners-bridal-showers","Kane, IL"
"The Schlafly Tap Room","N/A","n/a","N/A","N/A","N/A","+1(314) 241-2337","jelafros@schlafly.com","http://www.schlafly.com/parties.shtml","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-schlafly-tap-room-saint-louis-mo-2065802","rehearsal-dinners-bridal-showers","Kane, IL"
"Atelier 1879","Up to 50","n/a","N/A","N/A","N/A","+1(314) 584-9647","N/A","N/A","N/A","http://www.instagram.com/Atelier_1879","N/A","https://www.theknot.com/marketplace/atelier-1879-saint-louis-mo-2071472","rehearsal-dinners-bridal-showers","Kane, IL"
"SqWires Annex & Front Room","Up to 150","n/a","N/A","N/A","N/A","+1(314) 865-3522","location27245@knotleads.tripleseat.com","http://www.sqwires.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://facebook.com/SqWires/","http://www.instagram.com/instagram.com/sqwiresevents/","http://www.pinterest.com/pinterest.com/sqwiresevents/","https://www.theknot.com/marketplace/sqwires-annex-and-front-room-saint-louis-mo-2085151","rehearsal-dinners-bridal-showers","Kane, IL"
"Whippoorwill Wedding Rentals","Up to 250","n/a","N/A","N/A","N/A","+1(636) 299-2638","whippoorwillvenue@gmail.com","https://www.whippoorwillweddingvenue.com/contact?&utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/whippoorwillweddingrentals/","http://www.instagram.com/whippoorwillweddings","N/A","https://www.theknot.com/marketplace/whippoorwill-wedding-rentals-foley-mo-2072460","rehearsal-dinners-bridal-showers","Kane, IL"
"Brio Italian Grille - Frontenac","Up to 100","n/a","N/A","N/A","N/A","+113144324410","location11830@knotleads.tripleseat.com","https://www.brioitalian.com/locations/frontenac/","https://www.facebook.com/BrioFrontenac/","http://www.instagram.com/brioitaliangrille","N/A","https://www.theknot.com/marketplace/brio-italian-grille-frontenac-saint-louis-mo-2082789","rehearsal-dinners-bridal-showers","Kane, IL"
"Pappy's Smokehouse","Up to 50","n/a","N/A","N/A","N/A","+1(314) 337-8332","tina@pappyssmokehouse.com","https://www.pappyssmokehouse.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/profile.php?id=100064632525916&paipv=0&eav=AfY3rFj8etKG3sk6KsUh2pdnyfVqnhp4wOxCmbckzGmQONRtrCJDMaklf3sD-z0meu4","http://www.instagram.com/pappyssmokehouse","N/A","https://www.theknot.com/marketplace/pappys-smokehouse-saint-louis-mo-2070007","rehearsal-dinners-bridal-showers","Kane, IL"
"Copper Fire","N/A","n/a","N/A","N/A","N/A","+1+16182355010","N/A","N/A","https://www.facebook.com/thecopperfire/","N/A","N/A","https://www.theknot.com/marketplace/copper-fire-belleville-il-2081112","rehearsal-dinners-bridal-showers","Kane, IL"
"Persimmon Woods Golf Club","Up to 150","n/a","N/A","N/A","N/A","+1(636) 300-5712","dcalamia@pwgolf.com","http://www.pwgolf.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/PWGolfClub/","http://www.instagram.com/pwgolfclub","N/A","https://www.theknot.com/marketplace/persimmon-woods-golf-club-weldon-spring-mo-1033906","rehearsal-dinners-bridal-showers","Kane, IL"
"NickyG's Italian Eats Catering","N/A","n/a","N/A","N/A","N/A","+116184681077","nickygscatering@gmail.com","http://nickygs.com/","N/A","N/A","N/A","https://www.theknot.com/marketplace/nickygs-italian-eats-catering-alton-il-2076265","rehearsal-dinners-bridal-showers","Kane, IL"
"Maggiano's Little Italy - St. Louis","Up to 150","n/a","N/A","N/A","N/A","+1(314) 824-2410","st.louis.banquet@maggianos.com","https://www.maggianos.com/locations/Missouri/Richmond%20Heights/2-the-boulevard-saint-louis/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/maggianos","N/A","N/A","https://www.theknot.com/marketplace/maggianos-little-italy-st-louis-richmond-heights-mo-846484","rehearsal-dinners-bridal-showers","Kane, IL"
"The Main House","N/A","n/a","N/A","N/A","N/A","+118474205783","events.mainhouse@gmail.com","http://www.mainhouseonmain.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/themainhouseonmain?mibextid=ibOpuV","http://www.instagram.com/mainhouseonmain","N/A","https://www.theknot.com/marketplace/the-main-house-saint-charles-mo-2081589","rehearsal-dinners-bridal-showers","Kane, IL"
"Fyre Lake Winery and Event Center","Up to 250","n/a","N/A","N/A","N/A","+1(573) 436-2103","shawna@fyrelakewinery.com","https://www.fyrelakewinery.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/fyrelakewinery","http://www.instagram.com/fyrelakewinery","N/A","https://www.theknot.com/marketplace/fyre-lake-winery-and-event-center-cadet-mo-2069615","rehearsal-dinners-bridal-showers","Kane, IL"
"Castle Ridge - Event Center","300+","n/a","N/A","N/A","N/A","+1(618) 899-0248","kelcey@castleridge.com","https://castleridge.com/weddings/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/castleridgelakefront/","http://www.instagram.com/castleridgeevents","http://www.pinterest.com/castleridgelakefront","https://www.theknot.com/marketplace/castle-ridge-event-center-centralia-il-2072391","rehearsal-dinners-bridal-showers","Kane, IL"
"Espresso Yourself Coffee & Cafe","N/A","n/a","N/A","N/A","N/A","+1314-349-2277","N/A","N/A","https://www.facebook.com/EspressoYourselfSTL/","http://www.instagram.com/es.presso_yourself","N/A","https://www.theknot.com/marketplace/espresso-yourself-coffee-and-cafe-saint-louis-mo-2083134","rehearsal-dinners-bridal-showers","Kane, IL"
"Bella Milano","Up to 300","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/bella-milano-edwardsville-il-377606","rehearsal-dinners-bridal-showers","Kane, IL"
"Molly's in Soulard","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/mollys-in-soulard-saint-louis-mo-981568","rehearsal-dinners-bridal-showers","Kane, IL"
"Favazza's on the Hill","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/favazzas-on-the-hill-st-louis-mo-950879","rehearsal-dinners-bridal-showers","Kane, IL"
"The Old Orchard Gallery","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-old-orchard-gallery-st-louis-mo-406121","rehearsal-dinners-bridal-showers","Kane, IL"
"City Cottage on Chouteau","Up to 200","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/city-cottage-on-chouteau-st-louis-mo-889407","rehearsal-dinners-bridal-showers","Kane, IL"
"Ivory Orange","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/ivory-orange-saint-louis-mo-2021607","rehearsal-dinners-bridal-showers","Kane, IL"
"Nadoz Cafe Private Event Space","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/nadoz-cafe-private-event-space-richmond-heights-mo-848478","rehearsal-dinners-bridal-showers","Kane, IL"
"Boundary","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/boundary-st-louis-mo-2004312","rehearsal-dinners-bridal-showers","Kane, IL"
"The Tenderloin Room","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-tenderloin-room-saint-louis-mo-2054581","rehearsal-dinners-bridal-showers","Kane, IL"
"Novellus","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/novellus-st-charles-mo-2050943","rehearsal-dinners-bridal-showers","Kane, IL"
"Rich & Charlie's Italian Restaurant","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/rich-and-charlies-italian-restaurant-st-louis-mo-2023783","rehearsal-dinners-bridal-showers","Kane, IL"
"A secret place weddings and events","300+","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/a-secret-place-weddings-and-events-jamestown-mo-2057277","rehearsal-dinners-bridal-showers","Kane, IL"
"Brennan's","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/brennans-st-louis-mo-293264","rehearsal-dinners-bridal-showers","Kane, IL"
"Sam's Steakhouse","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/sams-steakhouse-saint-louis-mo-1088389","rehearsal-dinners-bridal-showers","Kane, IL"
"Bakehouse Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/bakehouse-events-wentzville-mo-2053088","rehearsal-dinners-bridal-showers","Kane, IL"
"The Monocle","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-monocle-saint-louis-mo-2004935","rehearsal-dinners-bridal-showers","Kane, IL"
"Painting with a Twist Creve Coeur","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/painting-with-a-twist-creve-coeur-creve-coeur-mo-552720","rehearsal-dinners-bridal-showers","Kane, IL"
"Demolition Ball Adrenaline Zone","300+","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/demolition-ball-adrenaline-zone-saint-charles-mo-2030250","rehearsal-dinners-bridal-showers","Kane, IL"
"Olympia Kebob House and Taverna","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/olympia-kebob-house-and-taverna-st-louis-mo-356212","rehearsal-dinners-bridal-showers","Kane, IL"
"Decoding Cocktails","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/decoding-cocktails-saint-louis-mo-2066977","rehearsal-dinners-bridal-showers","Kane, IL"
"Bar Louie St.Charles","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/bar-louie-stcharles-saint-charles-mo-2025128","rehearsal-dinners-bridal-showers","Kane, IL"
"Pleasant Hill Chapel","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/pleasant-hill-chapel-defiance-mo-2066866","rehearsal-dinners-bridal-showers","Kane, IL"
"Pietro's Restaurant","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/pietros-restaurant-st-louis-mo-2012314","rehearsal-dinners-bridal-showers","Kane, IL"
"EdgeWild Restaurant & Winery","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/edgewild-restaurant-and-winery-chesterfield-mo-865709","rehearsal-dinners-bridal-showers","Kane, IL"
"Stoney River Steakhouse & Grill","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/stoney-river-steakhouse-and-grill-chesterfield-mo-849671","rehearsal-dinners-bridal-showers","Kane, IL"
"Mary Ann's Tea Room","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/mary-anns-tea-room-saint-louis-mo-2031928","rehearsal-dinners-bridal-showers","Kane, IL"
"J. Gilbert's St. Louis","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/j-gilberts-st-louis-des-peres-mo-559596","rehearsal-dinners-bridal-showers","Kane, IL"
"AR Workshop Chesterfield","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/ar-workshop-chesterfield-chesterfield-mo-2086848","rehearsal-dinners-bridal-showers","Kane, IL"
"Old Hawthorne","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/old-hawthorne-columbia-mo-2050903","rehearsal-dinners-bridal-showers","Kane, IL"
"Berger Guest House","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/berger-guest-house-berger-mo-2035079","rehearsal-dinners-bridal-showers","Kane, IL"
"1860 Saloon","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/1860-saloon-st-louis-mo-236034","rehearsal-dinners-bridal-showers","Kane, IL"
"Lorenzo's Trattoria","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/lorenzos-trattoria-st-louis-mo-241500","rehearsal-dinners-bridal-showers","Kane, IL"
"St. Louis Artists' Guild","300+","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/st-louis-artists-guild-clayton-mo-588478","rehearsal-dinners-bridal-showers","Kane, IL"
"The Inns at St. Albans","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-inns-at-st-albans-st-albans-mo-1064216","rehearsal-dinners-bridal-showers","Kane, IL"
"Surf & Sirloin","Up to 200","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/surf-and-sirloin-saint-louis-mo-2077192","rehearsal-dinners-bridal-showers","Kane, IL"
"This Ol Barn","Up to 200","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/this-ol-barn-breese-il-2063581","rehearsal-dinners-bridal-showers","Kane, IL"
"Lewis and Clark Boat House and Museum","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/lewis-and-clark-boat-house-and-museum-saint-charles-mo-2053387","rehearsal-dinners-bridal-showers","Kane, IL"
"Square One Brewery & Distillery","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/square-one-brewery-and-distillery-st-louis-mo-2027817","rehearsal-dinners-bridal-showers","Kane, IL"
"Pinot's Palette - Chesterfield","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/pinots-palette-chesterfield-chesterfield-mo-649188","rehearsal-dinners-bridal-showers","Kane, IL"
"Anthonino's Taverna","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/anthoninos-taverna-saint-louis-mo-2084823","rehearsal-dinners-bridal-showers","Kane, IL"
"Cafe Napoli","Up to 250","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/cafe-napoli-clayton-mo-1045276","rehearsal-dinners-bridal-showers","Kane, IL"
"Kreis' Steakhouse","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/kreis-steakhouse-saint-louis-mo-2084883","rehearsal-dinners-bridal-showers","Kane, IL"
"gather.","300+","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/gather-saint-louis-mo-2008925","rehearsal-dinners-bridal-showers","Kane, IL"
"Hopcat St. Louis","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/hopcat-st-louis-saint-louis-mo-2027698","rehearsal-dinners-bridal-showers","Kane, IL"
"The Boom Boom Room","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-boom-boom-room-saint-louis-mo-1034330","rehearsal-dinners-bridal-showers","Kane, IL"
"8349 Fine Wine, for Boisset Collection Wines","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/8349-fine-wine-for-boisset-collection-wines-st-louis-mo-2027725","rehearsal-dinners-bridal-showers","Kane, IL"
"Frazer's Restaurant & Lounge","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/frazers-restaurant-and-lounge-st-louis-mo-578003","rehearsal-dinners-bridal-showers","Kane, IL"
"Bristol Seafood Grill Winghaven","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/bristol-seafood-grill-winghaven-o-fallon-mo-559603","rehearsal-dinners-bridal-showers","Kane, IL"
"311 Wine House & Beer Garden","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/311-wine-house-and-beer-garden-saint-peters-mo-2054155","rehearsal-dinners-bridal-showers","Kane, IL"
"H.S. Clay House Bed & Breakfast","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/hs-clay-house-bed-and-breakfast-augusta-mo-2055848","rehearsal-dinners-bridal-showers","Kane, IL"
"Bristol Seafood Grill","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/bristol-seafood-grill-creve-coeur-mo-559594","rehearsal-dinners-bridal-showers","Kane, IL"
"Pink Lemon Studio","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/pink-lemon-studio-wentzville-mo-579842","rehearsal-dinners-bridal-showers","Kane, IL"
"The Bank Bar","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-bank-bar-hermann-mo-561417","rehearsal-dinners-bridal-showers","Kane, IL"
"The Melting Pot","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-melting-pot-university-city-mo-151202","rehearsal-dinners-bridal-showers","Kane, IL"
"Llywelyn's Pub","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/llywelyns-pub-webster-groves-mo-534764","rehearsal-dinners-bridal-showers","Kane, IL"
"The Boathouse in Forest Park","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-boathouse-in-forest-park-st-louis-mo-1088513","rehearsal-dinners-bridal-showers","Kane, IL"
"Guido's Restaurant and Tapas","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/guidos-restaurant-and-tapas-st-louis-mo-820541","rehearsal-dinners-bridal-showers","Kane, IL"
"Hearth Room Cafe","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/hearth-room-cafe-chesterfield-mo-644802","rehearsal-dinners-bridal-showers","Kane, IL"
"Smokin Chicks BBQ","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/smokin-chicks-bbq-columbia-mo-777663","rehearsal-dinners-bridal-showers","Kane, IL"
"Pi Pizzeria","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/pi-pizzeria-st-louis-mo-978900","rehearsal-dinners-bridal-showers","Kane, IL"
"Rasoi","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/rasoi-st-louis-mo-826900","rehearsal-dinners-bridal-showers","Kane, IL"
"Drunken Fish","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/drunken-fish-st-louis-mo-1023855","rehearsal-dinners-bridal-showers","Kane, IL"
"Red Zucchini Event + Catering Service","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/red-zucchini-event-+-catering-service-st-louis-mo-1090376","rehearsal-dinners-bridal-showers","Kane, IL"
"Gather- Space for Life and Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/gather-space-for-life-and-events-chesterfield-mo-2002173","rehearsal-dinners-bridal-showers","Kane, IL"
"St. Louis Wedding Works","N/A","n/a","N/A","N/A","N/A","+1(314) 749-4755","frdevents@gmail.com","https://www.facebook.com/stlshaadi/?ref=page_internal&utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/stlshaadi/?ref=page_internal","N/A","N/A","https://www.theknot.com/marketplace/st-louis-wedding-works-saint-charles-mo-2036064","wedding-rentals","Kane, IL"
"VIPeez","N/A","n/a","N/A","N/A","N/A","+116369163115","amanda@greasemastersllc.com","https://greasemastersllc.com/luxury-toilet-trailers/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/profile.php?id=61556342682582&paipv=0&eav=AfYgBsvy7jkn-JZzj5ZxiY2zs5pRENVYwTZWWO6Q-q9oFnvVPIxeaR7ExlaxQQ8PmIE","N/A","N/A","https://www.theknot.com/marketplace/vipeez-saint-charles-mo-2082956","wedding-rentals","Kane, IL"
"Chair Luxe LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/chair-luxe-llc-saint-louis-mo-2057955","wedding-rentals","Kane, IL"
"Premier Party Rentals","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/premier-party-rentals-st-louis-mo-819127","wedding-rentals","Kane, IL"
"Traube Tent Company, Inc.","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/traube-tent-company-inc-saint-louis-mo-233972","wedding-rentals","Kane, IL"
"All Seasons Party Linen Rental Inc","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/all-seasons-party-linen-rental-inc-university-city-mo-2024441","wedding-rentals","Kane, IL"
"Event Inspirations","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/event-inspirations-washington-mo-2010937","wedding-rentals","Kane, IL"
"Celebrate Bling Rental","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/celebrate-bling-rental-saint-peters-mo-2064646","wedding-rentals","Kane, IL"
"Elite Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/elite-events-edwardsville-il-2043191","wedding-rentals","Kane, IL"
"The Cinderella House","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-cinderella-house-st-louis-mo-1071062","wedding-rentals","Kane, IL"
"Gateway Rental","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/gateway-rental-caseyville-il-2033334","wedding-rentals","Kane, IL"
"Beautiful Memories Linens & Event Services, LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/beautiful-memories-linens-and-event-services-llc-st-louis-mo-557980","wedding-rentals","Kane, IL"
"WedPets","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/wedpets-saint-louis-mo-2035854","wedding-rentals","Kane, IL"
"Posh Event Cottages","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/posh-event-cottages-chesterfield-mo-640728","wedding-rentals","Kane, IL"
"Kismet Wedding Rentals, LLC.","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/kismet-wedding-rentals-llc-belleville-il-2056594","wedding-rentals","Kane, IL"
"Shenanigans St. Louis","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/shenanigans-st-louis-weldon-spring-mo-2074109","wedding-rentals","Kane, IL"
"Nadine and Mina","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/nadine-and-mina-saint-louis-mo-2029985","wedding-rentals","Kane, IL"
"Vintage for the Day","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/vintage-for-the-day-saint-louis-mo-554723","wedding-rentals","Kane, IL"
"Grand Events Tent & Event Rental","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/grand-events-tent-and-event-rental-st-louis-metro-area-mo-543655","wedding-rentals","Kane, IL"
