"heading","guestCapacity","startingPrice","address","city","state","phoneNumber","emailAddresses","websiteLink","facebookLink","instagramLink","pinterestLink","knotPageLink","category","location"
"PJ Clarkes","Up to 250","n/a","N/A","N/A","N/A","+1(215) 999-2000,8884","rvongsaly@pjclarkes.com","https://pjclarkes.com/location/philadelphia/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/pjclarkesphilly","N/A","https://www.theknot.com/marketplace/pj-clarkes-philadelphia-pa-2063596","rehearsal-dinners-bridal-showers","Chester, PA"
"Press Record Co.","N/A","n/a","N/A","N/A","N/A","+1(000) 000-0000","info@pressrecordco.com","https://www.pressrecordco.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/@pressrecordco","N/A","https://www.theknot.com/marketplace/press-record-co-southampton-pa-2088614","rehearsal-dinners-bridal-showers","Chester, PA"
"Angry Jacks Axe Throwing Club","Up to 150","n/a","N/A","N/A","N/A","+1(833) 420-2799,1","divey@angryjacksaxes.com","https://www.angryjacksaxes.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/AngryJacksAxes","http://www.instagram.com/angryjacksaxes","N/A","https://www.theknot.com/marketplace/angry-jacks-axe-throwing-club-phoenixville-pa-2075075","rehearsal-dinners-bridal-showers","Chester, PA"
"Yards Brewing Company","N/A","n/a","N/A","N/A","N/A","+1(215) 525-0175","events@yardsbrewing.com","http://www.yardsbrewing.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/yards-brewing-company-philadelphia-pa-2058929","rehearsal-dinners-bridal-showers","Chester, PA"
"Autograph Brasserie","Up to 200","n/a","N/A","N/A","N/A","+1(484) 451-7414","info@autographbrasserie.com","http://www.autographbrasserie.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/autographbrasserie/","http://www.instagram.com/https://www.instagram.com/autographwayne/","http://www.pinterest.com/https://www.pinterest.com/autographwayne/","https://www.theknot.com/marketplace/autograph-brasserie-wayne-pa-2031314","rehearsal-dinners-bridal-showers","Chester, PA"
"Rosalie","Up to 100","n/a","N/A","N/A","N/A","+1(610) 977-0600","info@rosaliewayne.com","http://www.rosaliewayne.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/rosalieitaliansoulfood","http://www.instagram.com/rosalie.wayne","N/A","https://www.theknot.com/marketplace/rosalie-wayne-pa-2055044","rehearsal-dinners-bridal-showers","Chester, PA"
"Renata's Kitchen","Up to 200","n/a","N/A","N/A","N/A","+1+12672758254x3","N/A","N/A","N/A","http://www.instagram.com/renatas_kitchen","N/A","https://www.theknot.com/marketplace/renatas-kitchen-philadelphia-pa-2088958","rehearsal-dinners-bridal-showers","Chester, PA"
"Penn Oaks Golf Club","300+","n/a","N/A","N/A","N/A","+1(610) 399-0501,149","weddingandevents@pennoaksgolfclub.com","https://www.pennoaksgolfclub.com/wedding/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/pages/Penn-Oaks-Golf-Club/110115455688321","N/A","N/A","https://www.theknot.com/marketplace/penn-oaks-golf-club-west-chester-pa-374999","rehearsal-dinners-bridal-showers","Chester, PA"
"DePaul's Table","Up to 100","n/a","N/A","N/A","N/A","+1(609) 839-9910","specialevents@depaulstable.com","https://www.depaulstable.com/","https://www.facebook.com/depaulstable/","http://www.instagram.com/https://www.instagram.com/depaulstable/","N/A","https://www.theknot.com/marketplace/depauls-table-ardmore-pa-2079880","rehearsal-dinners-bridal-showers","Chester, PA"
"Downingtown Country Club by Ron Jaworski Weddings","Up to 300","n/a","N/A","N/A","N/A","+1(610) 873-0800,614","hughest@golfdowningtown.com","http://www.golfdowningtown.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/downingtownweddings","http://www.instagram.com/downingtowncountryclub","http://www.pinterest.com/golfdowningtown","https://www.theknot.com/marketplace/downingtown-country-club-by-ron-jaworski-weddings-downingtown-pa-1086130","rehearsal-dinners-bridal-showers","Chester, PA"
"The Trappe Tavern","N/A","n/a","N/A","N/A","N/A","+1+16104898686","N/A","N/A","https://www.facebook.com/thetrappetavern","http://www.instagram.com/trappe_tavern","N/A","https://www.theknot.com/marketplace/the-trappe-tavern-collegeville-pa-2078895","rehearsal-dinners-bridal-showers","Chester, PA"
"Tresini Bar & Cucina","Up to 150","n/a","N/A","N/A","N/A","+1(215) 654-5000","info@tresiniambler.com","https://www.tresiniambler.com/","http://www.facebook.com/tresiniambler","http://www.instagram.com/tresiniambler","N/A","https://www.theknot.com/marketplace/tresini-bar-and-cucina-ambler-pa-2076754","rehearsal-dinners-bridal-showers","Chester, PA"
"Fellini Cafe of West Chester","Up to 100","n/a","N/A","N/A","N/A","+1(484) 999-8407","anthonyfaga123@icloud.com","http://fellinicafeofwc.com/product-category/menu/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/fellinicafewestchester/","http://www.instagram.com/fellinicafeofwestchester","N/A","https://www.theknot.com/marketplace/fellini-cafe-of-west-chester-west-chester-pa-2021093","rehearsal-dinners-bridal-showers","Chester, PA"
"Pescatore BYOB","Up to 100","n/a","N/A","N/A","N/A","+1(610) 401-6698","partyatpescatore@gmail.com","http://www.pescatorebyob.com/gallery/xh5g8ih99kenh1safabieyqfjc3npt","N/A","http://www.instagram.com/https://www.instagram.com/pescatorebyob/?hl=en","N/A","https://www.theknot.com/marketplace/pescatore-byob-bala-cynwyd-pa-2063605","rehearsal-dinners-bridal-showers","Chester, PA"
"City Winery Philadelphia","N/A","n/a","N/A","N/A","N/A","+1(267) 479-7373","eventsphiladelphia@citywinery.com","http://www.citywinery.com/philadelphia","N/A","N/A","N/A","https://www.theknot.com/marketplace/city-winery-philadelphia-philadelphia-pa-2076375","rehearsal-dinners-bridal-showers","Chester, PA"
"White Dog Cafe","N/A","n/a","N/A","N/A","N/A","+1(215) 386-9224","universitycity@whitedog.com","http://www.whitedog.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","www.facebook.com/whitedogcafe","N/A","N/A","https://www.theknot.com/marketplace/white-dog-cafe-philadelphia-pa-363352","rehearsal-dinners-bridal-showers","Chester, PA"
"White Dog Cafe","Up to 100","n/a","N/A","N/A","N/A","+1(610) 822-2100","glenmills@whitedog.com","http://whitedog.com/glenmills/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/whitedogglenmills","http://www.instagram.com/https://www.instagram.com/whitedogglenmills/","N/A","https://www.theknot.com/marketplace/white-dog-cafe-glen-mills-pa-2055886","rehearsal-dinners-bridal-showers","Chester, PA"
"Coyote Crossing","Up to 300","n/a","N/A","N/A","N/A","+1(323) 447-4205","chefhora@me.com","http://coyotecrossing.com/catering-conshohocken/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/coyotecrossingconshohocken/","http://www.instagram.com/coyote_crossing","N/A","https://www.theknot.com/marketplace/coyote-crossing-conshohocken-pa-2052641","rehearsal-dinners-bridal-showers","Chester, PA"
"The Log Cabin Restaurant","Up to 100","n/a","N/A","N/A","N/A","+1(717) 626-9999","info@logcabin1933.com","http://www.logcabin1933.com","http://www.facebook.com/logcabin1933","http://www.instagram.com/logcabin1933","http://www.pinterest.com/logcabinrestaurant","https://www.theknot.com/marketplace/the-log-cabin-restaurant-leola-pa-2000241","rehearsal-dinners-bridal-showers","Chester, PA"
"Louie Louie","Up to 100","n/a","N/A","N/A","N/A","+1(302) 598-3668","info@louielouie.restaurant","https://www.louielouie.restaurant?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/louielouiephl/","http://www.instagram.com/https://www.instagram.com/louielouiephl/","N/A","https://www.theknot.com/marketplace/louie-louie-philadelphia-pa-2031315","rehearsal-dinners-bridal-showers","Chester, PA"
"River Hill House","N/A","n/a","N/A","N/A","N/A","+116462449265","chialingsarva@gmail.com","http://airbnb.com/h/riverhillhouse?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/river-hill-house-ewing-nj-2089762","rehearsal-dinners-bridal-showers","Chester, PA"
"Victory Brewing Company","300+","n/a","N/A","N/A","N/A","+1(610) 241-5906","SDARDINE@victorybeer.com","https://taprooms.victorybeer.com/victory-brewing-company-downingtown-d0da62874402#events?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/victorybeer/","http://www.instagram.com/@victorytaprooms","N/A","https://www.theknot.com/marketplace/victory-brewing-company-downingtown-pa-849015","rehearsal-dinners-bridal-showers","Chester, PA"
"Triple Crown","Up to 250","n/a","N/A","N/A","N/A","+116106325000","info@triplecrownradnor.com","http://www.triplecrownradnor.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/triple-crown-st-davids-pa-2081879","rehearsal-dinners-bridal-showers","Chester, PA"
"Manatawny Still Works Ardmore","Up to 100","n/a","N/A","N/A","N/A","+1","caseyr@manatawnystillworks.com","https://www.manatawnystillworks.com/ardmore","https://www.facebook.com/ManatawnyStillWorks/","http://www.instagram.com/mswardmore","N/A","https://www.theknot.com/marketplace/manatawny-still-works-ardmore-ardmore-pa-2085693","rehearsal-dinners-bridal-showers","Chester, PA"
"Maggiano's Little Italy - 12th & Filbert","Up to 150","n/a","N/A","N/A","N/A","+1(215) 567-2401","philadelphia.banquet@maggianos.com","https://www.maggianos.com/locations/Pennsylvania/Philadelphia/1201-filbert-st.?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/maggianos","http://www.instagram.com/maggianoslittleitaly","N/A","https://www.theknot.com/marketplace/maggianos-little-italy-12th-and-filbert-philadelphia-pa-846494","rehearsal-dinners-bridal-showers","Chester, PA"
"Maggiano's Little Italy - King of Prussia","Up to 200","n/a","N/A","N/A","N/A","+1(610) 992-3322","kingofprussia.banquet@maggianos.com","https://www.maggianos.com/locations/Pennsylvania/King%20of%20Prussia/205-mall-blvd.?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/maggianos","http://www.instagram.com/maggianoslittleitaly","N/A","https://www.theknot.com/marketplace/maggianos-little-italy-king-of-prussia-king-of-prussia-pa-846493","rehearsal-dinners-bridal-showers","Chester, PA"
"Location 215","N/A","n/a","N/A","N/A","N/A","+1(215) 634-3002","location215@feastyoureyescatering.com","https://www.feastyoureyescatering.com/location215","https://www.facebook.com/location215philly","http://www.instagram.com/location215","N/A","https://www.theknot.com/marketplace/location-215-philadelphia-pa-2069851","rehearsal-dinners-bridal-showers","Chester, PA"
"White Dog Cafe-Wayne","Up to 100","n/a","N/A","N/A","N/A","+1(610) 225-3700","wayne@whitedog.com","http://www.whitedog.com/wayne/parties?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/whitedogcafewayne","http://www.instagram.com/https://www.instagram.com/whitedogwayne","N/A","https://www.theknot.com/marketplace/white-dog-cafewayne-wayne-pa-2078656","rehearsal-dinners-bridal-showers","Chester, PA"
"Radnor Valley Country Club","N/A","n/a","N/A","N/A","N/A","+1(484) 654-2715","dromero@radnorvalleycc.com","http://www.radnorvalleycc.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/rvcc555?ref=bookmarks","N/A","N/A","https://www.theknot.com/marketplace/radnor-valley-country-club-villanova-pa-970459","rehearsal-dinners-bridal-showers","Chester, PA"
"Spice Finch","N/A","n/a","N/A","N/A","N/A","+112153092238","info@spicefinchphilly.com","https://www.spicefinchphilly.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/spicefinchphilly/","http://www.instagram.com/spicefinchphilly","N/A","https://www.theknot.com/marketplace/spice-finch-philadelphia-pa-2088007","rehearsal-dinners-bridal-showers","Chester, PA"
"El Poquito","Up to 250","n/a","N/A","N/A","N/A","+1(267) 766-5372","Samantha@ElPoquito.com","https://www.elpoquito.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/elpoquitocantina","N/A","N/A","https://www.theknot.com/marketplace/el-poquito-philadelphia-pa-889011","rehearsal-dinners-bridal-showers","Chester, PA"
"Porcini Restaurant","Up to 50","n/a","N/A","N/A","N/A","+1(215) 751-1175","porciniphila@gmail.com","http://porcinirestaurant.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/Porciniphilly/","http://www.instagram.com/porcinirestaurant","N/A","https://www.theknot.com/marketplace/porcini-restaurant-philadelphia-pa-665535","rehearsal-dinners-bridal-showers","Chester, PA"
"CAMBRiA hotel & suites Philadelphia Center City","Up to 50","n/a","N/A","N/A","N/A","+1(215) 732-5500","N/A","N/A","https://www.facebook.com/cambriaphiladelphia/","http://www.instagram.com/https://www.instagram.com/cambriaphiladelphia/","N/A","https://www.theknot.com/marketplace/cambria-hotel-and-suites-philadelphia-center-city-philadelphia-pa-2079349","rehearsal-dinners-bridal-showers","Chester, PA"
"Positano Coast By Aldo Lamberti","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/positano-coast-by-aldo-lamberti-philadelphia-pa-242591","rehearsal-dinners-bridal-showers","Chester, PA"
"Village Tavern","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/village-tavern-north-wales-pa-1048312","rehearsal-dinners-bridal-showers","Chester, PA"
"Charley Dove Philly","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/charley-dove-philly-philadelphia-pa-2070341","rehearsal-dinners-bridal-showers","Chester, PA"
"Heritage","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/heritage-philadelphia-pa-2056297","rehearsal-dinners-bridal-showers","Chester, PA"
"Bernie's","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/bernies-hatboro-pa-2032092","rehearsal-dinners-bridal-showers","Chester, PA"
"Brandywine Prime","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/brandywine-prime-chadds-ford-pa-2042079","rehearsal-dinners-bridal-showers","Chester, PA"
"30 MAIN","Up to 200","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/30-main-berwyn-pa-950611","rehearsal-dinners-bridal-showers","Chester, PA"
"Triumph Brewing Company","Up to 200","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/triumph-brewing-company-new-hope-pa-256284","rehearsal-dinners-bridal-showers","Chester, PA"
"Southern Farm Catering","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/southern-farm-catering-horsham-pa-2059708","rehearsal-dinners-bridal-showers","Chester, PA"
"Twisted Sign - Make Your Wedding Signs While Having Fun","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/twisted-sign-make-your-wedding-signs-while-having-fun-philadelphia-pa-2006254","rehearsal-dinners-bridal-showers","Chester, PA"
"My Best Friends Weekend","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/my-best-friends-weekend-philadelphia-pa-858347","rehearsal-dinners-bridal-showers","Chester, PA"
"Buca di Beppo Reading","300+","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/buca-di-beppo-reading-wyomissing-pa-870595","rehearsal-dinners-bridal-showers","Chester, PA"
"Shopella Boutique","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/shopella-boutique-philadelphia-pa-2072085","rehearsal-dinners-bridal-showers","Chester, PA"
"Text Breakers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/text-breakers-philadelphia-pa-2049083","rehearsal-dinners-bridal-showers","Chester, PA"
"Finley Catering","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/finley-catering-philadelphia-pa-633867","rehearsal-dinners-bridal-showers","Chester, PA"
"Vetri Cucina","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/vetri-cucina-philadelphia-pa-2023344","rehearsal-dinners-bridal-showers","Chester, PA"
"Cardinal Hollow Winery","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/cardinal-hollow-winery-lansdale-pa-868573","rehearsal-dinners-bridal-showers","Chester, PA"
"Blackwall Hitch - Rehoboth Beach","Up to 250","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/blackwall-hitch-rehoboth-beach-rehoboth-beach-de-2003443","rehearsal-dinners-bridal-showers","Chester, PA"
"Seasons 52-  King of Prussia","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/seasons-52-king-of-prussia-king-of-prussia-pa-2003499","rehearsal-dinners-bridal-showers","Chester, PA"
"XFINITY Live! Philadelphia","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/xfinity-live-philadelphia-philadelphia-pa-518446","rehearsal-dinners-bridal-showers","Chester, PA"
"Gallery222","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/gallery222-malvern-pa-2041280","rehearsal-dinners-bridal-showers","Chester, PA"
"Lucky Strike Philadelphia","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/lucky-strike-philadelphia-philadelphia-pa-662569","rehearsal-dinners-bridal-showers","Chester, PA"
"The Wellwood","Up to 300","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-wellwood-charlestown-md-2014257","rehearsal-dinners-bridal-showers","Chester, PA"
"NaBrasa Brazilian Steakhouse and Iron Abbey Gastropub","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/nabrasa-brazilian-steakhouse-and-iron-abbey-gastropub-horsham-pa-2034079","rehearsal-dinners-bridal-showers","Chester, PA"
"The Inn at Swarthmore","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-inn-at-swarthmore-swarthmore-pa-2034502","rehearsal-dinners-bridal-showers","Chester, PA"
"Front Street Cafe","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/front-street-cafe-philadelphia-pa-1064966","rehearsal-dinners-bridal-showers","Chester, PA"
"The Creamery of Kennett Square","Up to 300","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-creamery-of-kennett-square-kennett-square-pa-2072442","rehearsal-dinners-bridal-showers","Chester, PA"
"Philly Pop Up Weddings","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/philly-pop-up-weddings-bensalem-pa-2053978","rehearsal-dinners-bridal-showers","Chester, PA"
"Harry's Savoy Grill & Ballroom","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/harrys-savoy-grill-and-ballroom-wilmington-de-540800","rehearsal-dinners-bridal-showers","Chester, PA"
"Flemings Prime Steakhouse & Wine Bar","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/flemings-prime-steakhouse-and-wine-bar-radnor-pa-420035","rehearsal-dinners-bridal-showers","Chester, PA"
"La Locanda","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/la-locanda-newtown-square-pa-647376","rehearsal-dinners-bridal-showers","Chester, PA"
"Starr Restaurants","Up to 300","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/starr-restaurants-philadelphia-pa-1045517","rehearsal-dinners-bridal-showers","Chester, PA"
"Grand Eastonian","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/grand-eastonian-easton-pa-826145","rehearsal-dinners-bridal-showers","Chester, PA"
"Hilton Garden Inn Newtown Square Radnor","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/hilton-garden-inn-newtown-square-radnor-newtown-square-pa-2006590","rehearsal-dinners-bridal-showers","Chester, PA"
"Sandy Hill Event Center","Up to 300","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/sandy-hill-event-center-norristown-pa-2072410","rehearsal-dinners-bridal-showers","Chester, PA"
"Ubuntu Fine Art","Up to 50","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/ubuntu-fine-art-philadelphia-pa-2084186","rehearsal-dinners-bridal-showers","Chester, PA"
"Vickers Restaurant + The Plantation Ballroom","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/vickers-restaurant-+-the-plantation-ballroom-exton-pa-979331","rehearsal-dinners-bridal-showers","Chester, PA"
"Estia Restaurant","Up to 200","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/estia-restaurant-philadelphia-pa-897579","rehearsal-dinners-bridal-showers","Chester, PA"
"Amada Restaurant","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/amada-restaurant-philadelphia-pa-589662","rehearsal-dinners-bridal-showers","Chester, PA"
"The Plumsteadville Inn","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-plumsteadville-inn-pipersville-pa-2050312","rehearsal-dinners-bridal-showers","Chester, PA"
"Hampton Inn & Suites Philadelphia/Bensalem","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/hampton-inn-and-suites-philadelphiabensalem-bensalem-pa-2042318","rehearsal-dinners-bridal-showers","Chester, PA"
"Homewood Suites by Hilton Doylestown","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/homewood-suites-by-hilton-doylestown-warrington-pa-986410","rehearsal-dinners-bridal-showers","Chester, PA"
"Cicala at The Divine Lorraine","Up to 150","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/cicala-at-the-divine-lorraine-philadelphia-pa-2084872","rehearsal-dinners-bridal-showers","Chester, PA"
"Gypsy Blu","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/gypsy-blu-ambler-pa-2041605","rehearsal-dinners-bridal-showers","Chester, PA"
"Fork","Up to 100","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/fork-philadelphia-pa-647268","rehearsal-dinners-bridal-showers","Chester, PA"
"Monarch Mobile Restrooms","N/A","n/a","N/A","N/A","N/A","+1(877) 777-8027","info@monarchmobilerestrooms.com","https://www.monarchmobilerestrooms.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/monarchmobilerestrooms","N/A","N/A","https://www.theknot.com/marketplace/monarch-mobile-restrooms-bethlehem-pa-2078525","wedding-rentals","Chester, PA"
"Party Rental Ltd","N/A","n/a","N/A","N/A","N/A","+118444644776","robs@partyrentalltd.com","https://www.partyrentalltd.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/partyrentalltd","http://www.instagram.com/partyrentalltd","http://www.pinterest.com/partyrentalltd","https://www.theknot.com/marketplace/party-rental-ltd-philadelphia-pa-2010515","wedding-rentals","Chester, PA"
"Tents Party Rental","N/A","n/a","N/A","N/A","N/A","+1(610) 495-1433","info@tentspartyrental.com","http://www.tentspartyrental.com","http://www.facebook.com/tentspartyrental","http://www.instagram.com/www.instagram.com/tentspartyrental","N/A","https://www.theknot.com/marketplace/tents-party-rental-pottstown-pa-2055334","wedding-rentals","Chester, PA"
"Yom Tov Settings","N/A","n/a","N/A","N/A","N/A","+1(718) 684-9370","info@yomtovsettings.com","https://yomtovsettings.com/","https://www.facebook.com/people/yomtovsettingscom/100084773950629/","http://www.instagram.com/https://www.instagram.com/yomtov.settings/","N/A","https://www.theknot.com/marketplace/yom-tov-settings-west-pittston-pa-2089844","wedding-rentals","Chester, PA"
"Collective Event Group","N/A","n/a","N/A","N/A","N/A","+1(610) 268-2825","jenny@collectiveeg.com","http://www.collectiveeventgroup.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/CollectiveEventGroup","http://www.instagram.com/https://www.instagram.com/collectiveeventgroup","http://www.pinterest.com/@collectiveeventgroup","https://www.theknot.com/marketplace/collective-event-group-avondale-pa-276451","wedding-rentals","Chester, PA"
"Tents For Rent LLC","N/A","n/a","N/A","N/A","N/A","+1(717) 733-9700","tents@tentsforrent.com","https://tentsforrent.net/","N/A","http://www.instagram.com/tentsforrent","http://www.pinterest.com/tentsforrent","https://www.theknot.com/marketplace/tents-for-rent-llc-lititz-pa-227350","wedding-rentals","Chester, PA"
"Portabowl Restroom Company","N/A","n/a","N/A","N/A","N/A","+1(215) 766-8164","Thomas@portabowlinc.com","http://www.portabowlinc.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/portabowlinc/","http://www.instagram.com/portabowlrestroomco","N/A","https://www.theknot.com/marketplace/portabowl-restroom-company-plumsteadville-pa-2083001","wedding-rentals","Chester, PA"
"Furniture From The Barn","N/A","n/a","N/A","N/A","N/A","+1(610) 932-1122","kelly@furniturefromthebarn.com","https://furniturefromthebarn.com/","https://www.facebook.com/FurnitureFromTheBarn/?ref=sgm","http://www.instagram.com/furniturefromthebarn","http://www.pinterest.com/furniturefromthebarn","https://www.theknot.com/marketplace/furniture-from-the-barn-nottingham-pa-2082168","wedding-rentals","Chester, PA"
"Bow Wow Weddings","N/A","n/a","N/A","N/A","N/A","+1(267) 638-8941","mylesragin1@gmail.com","https://bowwowweddings.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/Bowwowweddings/","http://www.instagram.com/bowwowweddings","N/A","https://www.theknot.com/marketplace/bow-wow-weddings-philadelphia-pa-2087668","wedding-rentals","Chester, PA"
